player_id,season,oz_starts,dz_starts
8482896,20242025,0.1872,0.335
8482896,20252026,0.1593,0.4292
8482929,20232024,0.2765,0.3364
8482929,20242025,0.3254,0.3197
8482929,20252026,0.3348,0.2929
8482964,20232024,0.3685,0.2917
8482964,20242025,0.2722,0.3136
8482964,20252026,0.3422,0.2627
8483395,20232024,0.2317,0.4268
8483395,20242025,0.3664,0.313
8483395,20252026,0.3265,0.2177
8483397,20232024,0.1818,0.3636
8483397,20242025,0.2231,0.4298
8483397,20252026,0.3171,0.3902
8483424,20232024,,
8483424,20242025,0.4184,0.2755
8483424,20252026,0.3796,0.2778
8483425,20232024,,
8483425,20242025,0.365,0.3143
8483425,20252026,0.2525,0.3866
8483431,20232024,0.3033,0.3508
8483431,20242025,0.4381,0.2764
8483431,20252026,0.3766,0.3019
8483432,20232024,0.3,0.4
8483432,20242025,0.3571,0.3312
8483432,20252026,0.2747,0.4505
8483445,20232024,0.5,0.1429
8483445,20242025,0.3282,0.3776
8483445,20252026,0.3856,0.284
8483447,20232024,,
8483447,20242025,0.2717,0.3116
8483447,20252026,0.3853,0.3028
8483448,20232024,,
8483448,20242025,0.3385,0.3282
8483448,20252026,0.1489,0.4468
8483457,20232024,0.2692,0.3462
8483457,20242025,0.4338,0.2216
8483457,20252026,0.3975,0.273
8483460,20232024,0.3547,0.2984
8483460,20242025,0.3019,0.2547
8483460,20252026,0.2886,0.4309
8483464,20232024,,
8483464,20242025,0.3289,0.33
8483464,20252026,0.2808,0.3799
8483466,20232024,0.4161,0.2659
8483466,20242025,0.3598,0.3333
8483466,20252026,0.4014,0.3197
8483468,20232024,0.0769,0.6923
8483468,20242025,0.3559,0.3168
8483468,20252026,0.3734,0.3354
8483472,20232024,,
8483472,20242025,0.3529,0.3137
8483472,20252026,0.2895,0.3684
8483476,20232024,,
8483476,20242025,0.3627,0.2549
8483476,20252026,0.4368,0.2069
8483481,20232024,,
8483481,20242025,0.299,0.3608
8483481,20252026,,
8483482,20232024,0.42,0.32
8483482,20242025,0.35,0.4
8483482,20252026,0.3846,0.2308
8483485,20232024,,
8483485,20242025,0.2814,0.3736
8483485,20252026,0.3356,0.3211
8483487,20232024,,
8483487,20242025,0.4257,0.2178
8483487,20252026,0.3819,0.2462
8483489,20232024,0.2703,0.4324
8483489,20242025,0.2381,0.3968
8483489,20252026,0.3469,0.2703
8483490,20232024,0.3153,0.3362
8483490,20242025,0.2899,0.3869
8483490,20252026,0.332,0.3248
8483491,20232024,0.4293,0.2304
8483491,20242025,0.2,0.432
8483491,20252026,0.2065,0.3696
8483493,20232024,0.1429,0.3929
8483493,20242025,0.3289,0.3477
8483493,20252026,0.3247,0.3661
8483495,20232024,0.3491,0.3236
8483495,20242025,0.3953,0.2171
8483495,20252026,0.3731,0.3318
8483497,20232024,,
8483497,20242025,0.3186,0.3628
8483497,20252026,0.4527,0.204
8483499,20232024,0.2708,0.2292
8483499,20242025,0.2984,0.3455
8483499,20252026,0.3143,0.3436
8483503,20232024,,
8483503,20242025,0.269,0.3448
8483503,20252026,0.2955,0.2955
8483505,20232024,0.3987,0.2468
8483505,20242025,0.4015,0.2386
8483505,20252026,0.32,0.48
8483515,20232024,0.3482,0.3073
8483515,20242025,0.3667,0.299
8483515,20252026,0.3707,0.3099
8483516,20232024,,
8483516,20242025,0.3881,0.2687
8483516,20252026,0.3633,0.3329
8483524,20232024,0.5301,0.1807
8483524,20242025,0.3386,0.3228
8483524,20252026,0.4608,0.2311
8483553,20232024,,
8483553,20242025,0.3521,0.2604
8483553,20252026,0.3047,0.2826
8483565,20232024,0.3409,0.3125
8483565,20242025,0.3119,0.3263
8483565,20252026,0.3303,0.3333
8483567,20232024,0.2286,0.3429
8483567,20242025,0.386,0.3684
8483567,20252026,0.4286,0.1429
8483570,20232024,0.3041,0.277
8483570,20242025,0.2549,0.3529
8483570,20252026,0.1247,0.4781
8483573,20232024,,
8483573,20242025,0.3855,0.3128
8483573,20252026,0.2137,0.4275
8483609,20232024,0.3,0.15
8483609,20242025,0.3529,0.3319
8483609,20252026,0.2879,0.3345
8483678,20232024,,
8483678,20242025,0.428,0.2325
8483678,20252026,0.2731,0.3823
8483768,20232024,,
8483768,20242025,0.3441,0.2882
8483768,20252026,0.3946,0.3587
8483808,20232024,0.4426,0.234
8483808,20242025,0.408,0.2596
8483808,20252026,0.3624,0.2832
8483930,20232024,,
8483930,20242025,0.1756,0.3969
8483930,20252026,0.2245,0.2653
8484136,20232024,,
8484136,20242025,0.3084,0.2863
8484136,20252026,0.3042,0.2604
8484144,20232024,0.4079,0.2837
8484144,20242025,0.3832,0.2974
8484144,20252026,0.3741,0.2857
8484145,20232024,0.3531,0.3111
8484145,20242025,0.3313,0.32
8484145,20252026,0.305,0.3301
8484153,20232024,0.3237,0.3282
8484153,20242025,0.349,0.3309
8484153,20252026,0.3976,0.225
8484166,20232024,0.4319,0.2668
8484166,20242025,0.3767,0.2563
8484166,20252026,0.4353,0.2345
8484186,20232024,,
8484186,20242025,0.3387,0.2984
8484186,20252026,0.2736,0.3438
8484197,20232024,,
8484197,20242025,0.2821,0.3462
8484197,20252026,0.3702,0.3064
8484227,20232024,,
8484227,20242025,0.3536,0.3345
8484227,20252026,0.4015,0.259
8484258,20232024,0.1948,0.4069
8484258,20242025,0.27,0.3639
8484258,20252026,0.341,0.3242
8484304,20232024,0.3652,0.2628
8484304,20242025,0.3818,0.2542
8484304,20252026,0.3473,0.2634
8484314,20232024,0.3362,0.3534
8484314,20242025,,
8484314,20252026,,
8484321,20232024,0.25,0.2917
8484321,20242025,0.3059,0.2532
8484321,20252026,0.2461,0.3229
8484325,20232024,0.2308,0.3427
8484325,20242025,,
8484325,20252026,,
8484387,20232024,,
8484387,20242025,0.4155,0.2624
8484387,20252026,0.4494,0.2342
8484783,20232024,,
8484783,20242025,0.4398,0.2822
8484783,20252026,0.4073,0.278
8484801,20232024,,
8484801,20242025,0.3509,0.3369
8484801,20252026,0.398,0.2736
8484911,20232024,0.2025,0.5063
8484911,20242025,0.267,0.4119
8484911,20252026,0.322,0.3638
8484929,20232024,,
8484929,20242025,0.4113,0.2553
8484929,20252026,,
8484958,20232024,,
8484958,20242025,0.3594,0.3088
8484958,20252026,0.3354,0.2835
8484976,20232024,,
8484976,20242025,0.1899,0.3165
8484976,20252026,,
